report_date,CUSTOMER_ID,bank_account_identifier,type_of_bank_account,eligible_account,bank_account_number,account_label,currency,balance,interest,blocked_account_indicator,country_of_branch_of_account,blockage_reason,explanation,bank_identifier,branch
2019-03-31,31F8ED1001C112D38108A791E8E9901A2B,7B93B3E2C89A39609837184581AF9381,REK-BETAAL,DGS,61DA92D834CDA83B8EA5A0A7,GOUDEN INTERNET,EUR,4311942,5307,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,9C52796E6BB3224EA73B8FA7E619E9FF22,902433F8B0FF3C7082FFF2FA7BDC9618,REK-BETAAL,DGS,11667B8AD1499F8303C0F466,GOUDEN INTERNET,EUR,7939771,9688,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,E714C1305F5D9ED4CE024E454E807E9883,9ECF04D38BF1D85AA2DB36D2B12F26D6,REK-BETAAL,DGS,0CC957DF1B5BB20833030792,GOUDEN KLAVER,EUR,4546259,5588,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,20DD336AF68B3A14B842FCB6CE8424A582,0D57BC32BB849E5AF7FA99EA39197E4F,REK-BETAAL,DGS,2464689D11599362EA5BC053,GOUDEN INTERNET,EUR,914320,9357,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,BB6DECB5BC414D00F85EC63A56B5229B5B,2F39B9A589D1A9640383768DC0B31612,REK-BETAAL,DGS,66661C5027F8DFA4D394245D,GOUDEN INTERNET,EUR,5192412,7557,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,705FA120ADC99FC37AA1F37A3A09DE8FDB,267AE1FC40F97D137487735888B636FC,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,6119530,8525,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,26E2EAB21F048C5C10AE0AE5EB35477498,DC50C924EA12F1230CF7C271EC650895,REK-BETAAL,DGS,58E509D0466E3E8779C37300,GOUDEN INTERNET,EUR,6024439,3416,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,26E2EAB21F048C5C10AE0AE5EB35477498,DC50C924EA12F1230CF7C271EC650895,REK-BETAAL,DGS,58E509D0466E3E8779C37300,GOUDEN INTERNET,EUR,6405134,4569,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,CD4C60F047778FE0A43241F07C7E8A63D9,62FE7A6FAE78DFCBC9C5B615FAD0DC20,REK-TERMIJNDEP,DGS,NULL,CUSTOMER DEPOSITS (MM),USD,22835,5933,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,BC4B7322DA2341E73C9F2D4095DBA38EC5,2DA6737A9AFC0F4053050EACF4FF8D86,REK-BETAAL,DGS,20E4FA4F3AFBCA0748804DDA,GOUDEN KLAVER,EUR,2594703,4419,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,BC4B7322DA2341E73C9F2D4095DBA38EC5,2DA6737A9AFC0F4053050EACF4FF8D86,REK-BETAAL,DGS,20E4FA4F3AFBCA0748804DDA,GOUDEN KLAVER,EUR,9115490,7458,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,BBD852B594DC4C6F90FE3BA67280D9D451,11ECD55B7BCC76EB10C6A00F90BBA589,REK-SPAAR,DGS,287F7E427861C4F79BB6557B,CURRENT ACCOUNT,USD,5649555,7783,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,9B6C347CE3AB8FAF5854E185B78ECB5C5B,E80D49D853820D87FE764ADEB18B17AB,REK-BETAAL,DGS,03CA9E515391C14E6BC05B4C,GOUDEN KLAVER,EUR,6933203,1000,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,9B6C347CE3AB8FAF5854E185B78ECB5C5B,E80D49D853820D87FE764ADEB18B17AB,REK-BETAAL,DGS,03CA9E515391C14E6BC05B4C,GOUDEN KLAVER,EUR,3064728,3090,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,7EFA32FC34B3AF6DA38B4F1C3C796CDF02,D6C7D894B55695836E399E242BE8B26C,REK-BETAAL,DGS,93DD66C66E720DF9A38F2623,GOUDEN INTERNET,EUR,8196513,6560,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,A37356A4D908CD33C067A32D8B11166165,D21FC194CA2F909B6BC2E15F09C2B069,REK-BETAAL,DGS,1890C9577B97465973688877,GOUDEN KLAVER,EUR,8327961,6461,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,B8BA3B33F36A420EB93E93B323818FABC9,C446A290F2DC81841FC9F044D0272288,REK-BETAAL,DGS,C8F23F3A5BFAA44EDF5025EE,GOUDEN KLAVER,EUR,7788443,9573,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,2EF3C6972DED14D3B4E88B49984419EEED,C42E87917BCBCF62452BA7802F0117FA,REK-BETAAL,DGS,73DE3FBF0445FB00B0F740FB,GOUDEN KLAVER,EUR,7030496,7578,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,ECAFF00FBFFDE94D3BD8099C7E139759F7,8B39ADF500320E11867FA2699A3FF32B,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,5282772,4642,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,9F8BD70BE07D14DFEB051E4EDBDF52BFE4,0B340CEC7B5697D2B6638B5D8F0ECD66,REK-BETAAL,DGS,141D5AEF4E621EA79882A880,GOUDEN INTERNET,EUR,6512656,1952,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,74F424752302509305905B935C1D2F6BC5,C5657015D7839004E17FC3BA5BB6AD57,REK-BETAAL,DGS,B43213F081AE1C8712514116,GOUDEN INTERNET,EUR,9118811,5459,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,D630FBA49D1F5B4A61DACC03F8C32258AF,30ABC975392C871682C58050DEFECC76,REK-BETAAL,DGS,D44CD8B626C513651313D0D9,GOUDEN INTERNET,EUR,3522563,8876,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,EB370FB5602238F8B4B11D0925F50B312C,AA161932282B31B26BE380CAB6E6CA1F,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,4492335,5127,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,EB370FB5602238F8B4B11D0925F50B312C,AA161932282B31B26BE380CAB6E6CA1F,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,2001120,9213,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,816335C5ED2B3C3438488B0FF738ED1981,8F9148F27142CD46DF69C4273B0368B6,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,3584986,4889,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,CC803C4B1770D76D8141DAFC45F4A93E82,D8CD6836F824A79387480B96B0D4C3F4,REK-BETAAL,DGS,C8CA9F973681CF5F59BE7C57,GOUDEN INTERNET,EUR,9878518,9306,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,913E223C1DB9C84BE8A4562A15F8F89466,BD103A909ED306A7C9361366E37C6848,REK-BETAAL,DGS,C303D7A8A21ACD40F31E928B,GOUDEN INTERNET,EUR,2264903,1113,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,0A61223E7D716AF8AA55D2A04B6EA38A55,E2679C96736E2CBB47B47B498652870D,REK-BETAAL,DGS,DAB43EAEFA62123DC59B40A6,GOUDEN KLAVER,EUR,8710060,9621,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,09D2AA0C0CF469F653BE709507C24C7442,5845699A0FCDDB14A34EA5BFF661E40D,REK-BETAAL,DGS,0D8883EAEDAAED8F01E7AABF,GOUDEN KLAVER,EUR,235475,9283,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,B3064A7BD4CF647BAA4167C880E1254F70,20702069928C2088640D22252AA67787,REK-BETAAL,DGS,97BF79288C5DD15F6656710B,GOUDEN INTERNET,EUR,1990811,4002,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,6F19E4D5CDA9B67C1B5695C2A78F419BE6,6F6004221288B6E2517963C1240149F0,REK-BETAAL,DGS,FE2223DBC48EAA19A904C527,GOUDEN KLAVER,EUR,3728762,5591,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,0115EACE82A5867C1A8E3CCC7D9E320576,0481E1FCC572D450DB4D80B00B11ECC5,REK-BETAAL,DGS,B86041F0423B418A446CC7CD,GOUDEN KLAVER,EUR,4054421,7881,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,0115EACE82A5867C1A8E3CCC7D9E320576,0481E1FCC572D450DB4D80B00B11ECC5,REK-BETAAL,DGS,B86041F0423B418A446CC7CD,GOUDEN KLAVER,EUR,8448262,5022,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,6429C4F5EEF87D5702FBE1B0182620CB69,D168521D6B3516EB914169E8CA2CA958,REK-SPAAR,DGS,173854962E28F1FADDB5A517,CURRENT ACCOUNT,EUR,3947666,8430,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,79E508C75661F21113DA0461BEE10C8F2E,3EC91E5804995CB352A6D0AEC3E956C6,REK-BETAAL,DGS,948AA204A7BF1EBC100CD160,GOUDEN INTERNET,EUR,3579846,6311,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,C00C10FEC1A84F37D36D648ED7EF2A5A74,8ACC584F73CE1BDE017FACD787300418,REK-BETAAL,DGS,5798E5AF550E9420868219BD,GOUDEN INTERNET,EUR,1983022,9428,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,6A9D6F33326B3FC5058F6BF9AB1CB0F6D9,A6BE0F734FCC4409E8E8B9F539038E2A,REK-BETAAL,DGS,E6F8438A3AC6BB6E345316DF,GOUDEN KLAVER,EUR,7935579,5509,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,87932897C5EE20E86F0B43BAD5AE187387,122BB8F00F2D325E9B008A799DECE104,REK-BETAAL,DGS,9E06967DA05767EF6E288C74,GOUDEN INTERNET,EUR,6603474,3339,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,F5E5F1104F12CBDCDF7DC07586958EFA45,122D084D5B37BA90D6243D56716E2F92,REK-TERMIJNDEP,DGS,NULL,CUSTOMER DEPOSITS (MM),TRY,917800,8177,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,560A9D5A6FB1047E23AD2F282EF7E48382,315BAF8D0826CE2847FCCD7A649D2837,REK-BETAAL,DGS,29B58D20769D3954EA8A2DC4,GOUDEN INTERNET,EUR,3510255,3751,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,847195B5B6A6559FF5155BE964489FA336,6C27942DCA074668E5F1E38BED42B6A8,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,372506,1624,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,7A183024364082D4E2B055B5345E169A23,36078578931381F9298210C263DB6DFB,REK-BETAAL,DGS,57AFB8133439C4EB1634C8B1,GOUDEN INTERNET,EUR,9937070,7969,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,EB370FB5602238F8B4B11D0925F50B312C,315CE2B02B71FDA5725C1B5F3AEF1475,REK-BETAAL,DGS,FECE543E3E724CCB9CBD01B4,GOUDEN KLAVER,EUR,3864538,6384,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,EB370FB5602238F8B4B11D0925F50B312C,315CE2B02B71FDA5725C1B5F3AEF1475,REK-BETAAL,DGS,FECE543E3E724CCB9CBD01B4,GOUDEN KLAVER,EUR,480152,101,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,3AFF59CAF24DD20E40F0FC74BD2733879B,C28D1F4DEC77662470D18257630EC3BF,REK-BETAAL,DGS,D314174A9E53D218479A19BE,USD Rekening,USD,1356733,1457,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,619ED5742B83936ED6821B54AE2EB7DAFE,1C4291569D64384172106142EB262108,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,4081975,6487,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,1C54D91829435BDDE6FC5DE003BF19BAAA,A0796962CD37A15D6BD23DEC0E2EB0E8,REK-BETAAL,DGS,94F6EC3B63CD334113ED21CB,GOUDEN KLAVER,EUR,9286085,184,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,142ABAACB293898559C1D07C4EA7B2E9A4,DADC632319A9AFF94FFF6CFD54BEA40A,REK-TERMIJNDEP,DGS,NULL,CUSTOMER DEPOSITS (MM),USD,4940275,6440,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,5C6FBB047721DAE418BA1A55D838636D48,184744B783C235BA28BA73C70B88EAE0,REK-BETAAL,DGS,0DB4210B58192AF7C8F187D7,GOUDEN KLAVER,EUR,9224378,3222,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,69B92275F320CE1ADEBF3DA728E1702123,3E818F4E8C772A292910A96F4C00B831,REK-SPAAR,DGS,0039CF92D64B8C5F8625D9AC,CURRENT ACCOUNT,EUR,1956924,3795,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,8EFD71E85CC652D18387AD3CE325B4726A,AE04987EB5AAF66CFB74F87F58EFDE69,REK-BETAAL,DGS,120E31A7F4B8BD2402C754DB,GOUDEN INTERNET,EUR,2734612,5272,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,8EFD71E85CC652D18387AD3CE325B4726A,AE04987EB5AAF66CFB74F87F58EFDE69,REK-BETAAL,DGS,120E31A7F4B8BD2402C754DB,GOUDEN INTERNET,EUR,9381047,544,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,8EFD71E85CC652D18387AD3CE325B4726A,AE04987EB5AAF66CFB74F87F58EFDE69,REK-BETAAL,DGS,120E31A7F4B8BD2402C754DB,GOUDEN INTERNET,EUR,4719320,2189,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,F19F7BD8383DC22439CDB604161223ED40,2CE3FEB09E3B16459E2973A6A23330DD,REK-BETAAL,DGS,155F2429E8C9AA45416D7A19,GOUDEN INTERNET,EUR,3998502,5739,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,C0CADDF6D3EDCDC31B4958B6D0BAE745C0,DC41B44D6476910EC56FB527CF10DF57,REK-BETAAL,DGS,0AEC3DDCE39747B29538153E,GOUDEN KLAVER,EUR,8411075,6518,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,051E8C461B1FE19A137A84362F4E952923,DF2DEFAC665D2E7C3DE5A4D0EDD0037C,REK-BETAAL,DGS,42567BF96B73B92C395AE7ED,GOUDEN INTERNET,EUR,6527008,5678,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,58D6F7A4F2B679204971568669024FB373,2280AD65633A856FE0132BB2FB56DE9A,REK-BETAAL,DGS,4769141D7344B457C9BF449B,GOUDEN KLAVER,EUR,287916,2055,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,58D6F7A4F2B679204971568669024FB373,2280AD65633A856FE0132BB2FB56DE9A,REK-BETAAL,DGS,4769141D7344B457C9BF449B,GOUDEN KLAVER,EUR,7736018,862,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,4C710CA785E43A06890CF7992D54A74E16,EF994DAC41BB9C8B5E7ECF3033C23619,REK-BETAAL,DGS,25D1E089FAD55186790FEF8F,GOUDEN INTERNET,EUR,7362105,1297,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,4C710CA785E43A06890CF7992D54A74E16,EF994DAC41BB9C8B5E7ECF3033C23619,REK-BETAAL,DGS,25D1E089FAD55186790FEF8F,GOUDEN INTERNET,EUR,4393355,4805,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,0EAEF4040D4C5460B6FA6EF9DEF0C4A5D3,107D2B93DD6453BA1D6AD7140F3ADE77,REK-BETAAL,DGS,9660659F9681B4772DCF6CE4,GOUDEN KLAVER,EUR,5292287,4343,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,581AA42E811F010E9DA2FD5DC367501A79,539105A1F0D4D57DA92C37AE5F502A34,REK-BETAAL,DGS,3E296845EF234E6526A78FAD,CURRENT ACCOUNT,USD,7444352,9061,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,3AE65CD332C50B940CC3A47555C1D37908,ADA658000CC2BA680F769F517B9047B9,REK-BETAAL,DGS,2B0335915E9695E1A59ADC63,GOUDEN INTERNET,EUR,3147987,5845,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,228E933A530023E5D70DC458E6E489EE1F,82E149E8EF443DFEA928FF1E33AF4D1E,REK-BETAAL,DGS,D47A765AFAAB7CFCEBCB5CB9,GOUDEN INTERNET,EUR,2738056,2184,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,C1741C24BC8A9110ED78C4110D622895EA,201BD7C20CE01194B681EFE807FAB705,REK-BETAAL,DGS,26CD6E03C3027DFD3084F7C3,GOUDEN INTERNET,EUR,7710016,8523,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,88CC870DA37EECE7E0245E2E4B34ED6374,FE8AFCBDFC234EF2D1A7F2A7CF844E57,REK-TERMIJNDEP,DGS,NULL,FIX FLEX DEPOSIT,EUR,1436579,3695,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,35A5445CC03FD9D777E286A31236E186D4,EA5E65A23CDB7DA684751E65BB5E0A79,REK-BETAAL,DGS,F0802CA8FD446A6FDA40294A,GOUDEN INTERNET,EUR,9145049,6136,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,CC7F4334173CC133597C894DE58CB4F633,A38BA0847B030C462DCBBCC99C6B340F,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,9591856,4810,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,1A2300A6EE4A480511D51F22A0BC844510,7DD20E84BD061A233CE3CA947AA41571,REK-BETAAL,DGS,9969C103C744AA48705596CC,GOUDEN INTERNET,EUR,1852909,6831,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,90439748079DB6B52276945692117CE741,5D123BF1DEBE2CCF4C9A1D1037AE2037,REK-BETAAL,DGS,BDD6B14F73648457187816E3,CURRENT ACCOUNT,USD,5738577,2858,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,512E3A908ECF79B6E8A6E939C2F2B0887C,7F0DB6F6370775C92D84D1D9E57EFBB5,REK-BETAAL,DGS,8ED7F7B14485EE87892226F0,GOUDEN INTERNET,EUR,474797,7672,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,E2952DF67482F1FD61C8677F581F262BDD,A56ED2808618F6415720E1CDCE2D796D,REK-BETAAL,DGS,F3D1E5FD514DC640E67C0280,GOUDEN KLAVER,EUR,9585746,2174,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,1F6E92C34932CE7B06766E12839BEE4E0C,89E5CA3B98E0EFE34C798E8CB891FAFD,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,7849957,9120,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,2053A0AF6610CB2C9518B775AE03171B9A,13FC63C2E46A5A66519CEDC2DFF59D00,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,9452087,947,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,142ABAACB293898559C1D07C4EA7B2E9A4,9F5265400E63EBE1E771638D0618DA42,REK-SPAAR,DGS,CF22B2032FD5B9BCEB6D4A2C,CURRENT ACCOUNT,EUR,2838449,3623,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,026AAAFEA8CBC1A2AF5B3825D49866CBDD,BECBDA770871407EB75B47795B08D159,REK-SPAAR,DGS,B5FE3F53E82C8FEE84770C81,CURRENT ACCOUNT,EUR,5962276,7023,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,15BA19DF545BBD4F80985576E4DA42525F,989391370D042B8F116C758FBBD9E1F5,REK-BETAAL,DGS,EA5AE10313FF2FD2EFC43A1F,GOUDEN INTERNET,EUR,8104679,7742,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,2795A97324DEDA530FEA58FED7C7A4695A,934ABADC6A2E5E7ECB306598C735E988,REK-BETAAL,DGS,01067677C9FCEBEB3C8EA712,GOUDEN INTERNET,EUR,9648609,1825,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,4807E520E84D0FD63EDCFC0111D066B72D,69278AE44928C9D6B7D30A4C0CD9C5EA,REK-BETAAL,DGS,A726D34CEEB23E3933770FC3,GOUDEN KLAVER,EUR,8803111,8202,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,FCEBCA6C5050F9E30064C13763468EB244,663A3C6FB5DEDC345612E0B69C1A4018,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,9543669,5536,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,C7E6594B0DED60371FD222503B860BDDB1,0E34A8F3CC0AA525133B586BD67D2F66,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,311300,5605,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,96DA7310E1E33D5CCD7917E56BDE088F76,74212B05D59EF84A6C66412C4965C9BF,REK-SPAAR,DGS,FF19AF599B01A83B14DEFB1D,CURRENT ACCOUNT,EUR,286381,3184,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,16086227E8E73AC48BF02C468602CEDDA7,CB81DC6ABADDF05A64AFE99DC62909C9,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,5159040,6986,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,16086227E8E73AC48BF02C468602CEDDA7,CB81DC6ABADDF05A64AFE99DC62909C9,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,3737818,755,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,7A79D879FACB7722F8B088BF065731C050,07C28844A959A9413034F120EC4314FD,REK-BETAAL,DGS,06E7ED7B5EC6303B5D18224A,GOUDEN INTERNET,EUR,4374071,8217,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,7A79D879FACB7722F8B088BF065731C050,07C28844A959A9413034F120EC4314FD,REK-BETAAL,DGS,06E7ED7B5EC6303B5D18224A,GOUDEN INTERNET,EUR,2165195,2129,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,AE7D6A22646AF67D3E3C914AA6D0195C6E,138079C7AD2E048E4A4DC4532A6B54AF,REK-BETAAL,DGS,14AD3807109C1BDE65BFE2DD,GOUDEN INTERNET,EUR,6786659,9929,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,70CAACA3230EE897417DD60EFC619A7317,41B8D36CEABE08325CF7F528CC48EE13,REK-BETAAL,DGS,B00DC9DB4E7768DFF65264FC,GOUDEN INTERNET,EUR,5194989,1143,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,A1F2C249FEC0E31B731D727FE1813EA4CA,41B8D36CEABE08325CF7F528CC48EE13,REK-BETAAL,DGS,B00DC9DB4E7768DFF65264FC,GOUDEN INTERNET,EUR,9413528,9151,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,816335C5ED2B3C3438488B0FF738ED1981,3E38A5F748440B1542E987C8F71CC597,REK-BETAAL,DGS,01334DDC913BA4BB5E30DE75,GOUDEN KLAVER,EUR,5579869,1640,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,F20D10A6BFFF44D39A5EC8DDC2645C3504,6C6EC816B2D72E8B3BC17714FD147647,REK-BETAAL,DGS,BFF1A675D646995AF80253B3,GOUDEN INTERNET,EUR,5241220,82,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,9D4A7804C3265447E77CA2F39D6A1D13A1,C31D17DBE24065CA37C0CF25552E17F8,REK-BETAAL,DGS,935D98C895465AB1D1B23C06,GOUDEN INTERNET,EUR,4260992,2158,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,D5B40088F8A97066437230723A54EC2E1F,724D0D6C7BE26E5B45C91E9765388515,REK-BETAAL,DGS,1A1923B41EE17C7DE16E3439,GOUDEN KLAVER,EUR,9606562,3995,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,13AC2F9398FD506AC812EA125706938FF7,0E143AF04ECEDD21B1A8F1757652D10B,REK-BETAAL,DGS,BB96FF9C0C17875B8A68686C,GOUDEN INTERNET,EUR,6954670,7704,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,BDF1A954F0DFE5BEB3DB109B40BB7C0A49,AC25C26A8A9A5323E0EA6B55DE09BCD8,REK-SPAAR,DGS,D98CAE9D50762CECD444D837,CURRENT ACCOUNT,EUR,3351003,3619,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,88DAC6D5C98E04E6A2C15E6C3971B535BB,3FB3B0CB9F487FEB48F61EA6CDACC0DE,REK-BETAAL,DGS,F45D01BCE37CC2D5C4E5BB4C,GOUDEN KLAVER,EUR,4323294,2119,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,EC892CC3029AD892444E7DAEE9D11AB809,489D4BA59EDFD9D953F718DE650DDB81,REK-BETAAL,DGS,AF1A638CFA8E6785CA9641FF,GOUDEN INTERNET,EUR,8201865,4040,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,4D30EAFAFF69B63201CA73E8968ECF718F,713B58A3BFF488EDE900CA608E19ADC4,REK-BETAAL,DGS,2E2670A9388F8748BE1762B2,GOUDEN INTERNET,EUR,9453940,351,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,4D30EAFAFF69B63201CA73E8968ECF718F,713B58A3BFF488EDE900CA608E19ADC4,REK-BETAAL,DGS,2E2670A9388F8748BE1762B2,GOUDEN INTERNET,EUR,311613,8659,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
2019-03-31,7F4A84E17668233DC67EEF39CE7750D50F,F265BABFA1AB63B9C0D1865E6B61A78B,REK-TERMIJNDEP,DGS,NULL,DEPOSITS CONSUMER BANKING,EUR,9586787,5804,non_blocked_bank_account,NULL,NULL,NULL,DBA4,NL
